step,episode,reward
27728,3383,31.72199022380908
27737,3384,23.21326700544543
27745,3385,13.941237025994413
27754,3386,31.29525633910969
27761,3387,25.386050583581127
27769,3388,27.126645564526257
27778,3389,31.660644735756225
27786,3390,26.45596323013896
27795,3391,30.860355269976353
27803,3392,26.854488439538116
27813,3393,29.054642287961524
27822,3394,34.00662048445613
27831,3395,31.975384671844225
27838,3396,23.38992730452734
27845,3397,26.88808439179548
27854,3398,29.461550703139896
27862,3399,29.521331486694542
27871,3400,29.378669251768073
27879,3401,29.98038691568488
27886,3402,22.65309587794342
27895,3403,35.981182865981545
27903,3404,27.99784029790301
27912,3405,32.571698699927516
27921,3406,33.07460671367927
27931,3407,25.61708535492823
27940,3408,34.39785140428203
27949,3409,31.585353822609427
27958,3410,35.44515413229896
27966,3411,26.005849600516225
27974,3412,31.275177801897982
27984,3413,25.679712343390584
27993,3414,-0.30674226355274214
28002,3415,33.956287543081565
28010,3416,28.831040801967607
28021,3417,34.43238714660177
28030,3418,28.94688501771228
28039,3419,33.355504311520534
28047,3420,31.04456955077272
28057,3421,38.009870588765125
28066,3422,31.72703402259883
28077,3423,27.127998628201034
28086,3424,28.50193001205979
28094,3425,30.483120360359774
28102,3426,31.314190376641513
28110,3427,26.921551280285723
28119,3428,25.89882233867269
28127,3429,29.832331798550793
28136,3430,31.228603503788776
28145,3431,34.01523885597885
28152,3432,24.202825521270668
28160,3433,30.073308726686655
28169,3434,31.048336243255996
28176,3435,26.32432400744753
28185,3436,-33.79872644191058
28194,3437,30.548495268562768
28203,3438,27.28728361831491
28212,3439,25.904840060310686
28220,3440,30.888391827260648
28228,3441,24.99421171464696
28237,3442,24.437776389333553
28247,3443,34.52477084412734
28255,3444,29.733971248803126
28263,3445,30.24933642571105
28273,3446,23.698405679932222
28282,3447,23.414918144512086
28290,3448,26.712338187644555
28299,3449,29.71016873330528
28309,3450,24.846151332371615
28317,3451,19.498193861432036
28327,3452,33.798556124395105
28336,3453,29.717579042023882
28344,3454,31.07386817890482
28353,3455,5.254209554107646
28362,3456,31.737463662681954
28370,3457,29.125422904418407
28380,3458,36.13637686625536
28389,3459,19.427374366265795
28400,3460,27.231173862924763
28410,3461,33.68834810566492
28422,3462,-67.7329971413528
28431,3463,16.27230034686083
28440,3464,30.32048737404232
28448,3465,28.649248967813584
28456,3466,30.61395683533597
28465,3467,26.31307367267044
28473,3468,26.06764739382979
28484,3469,26.788539421251016
28493,3470,35.18379459647738
28502,3471,22.372913997247796
28511,3472,22.897242291563867
28519,3473,29.08220873874118
28528,3474,36.260837915454
28537,3475,32.98457761451284
28547,3476,24.76832743786948
28558,3477,36.22486826712385
28583,3478,22.461207739423124
28590,3479,25.921287249359768
28600,3480,35.176715091639274
28608,3481,32.55418324380736
28617,3482,29.453086033702768
28624,3483,23.605552488706103
28632,3484,29.227413110974673
28640,3485,27.971042031050864
28647,3486,26.267859010409122
28655,3487,27.487269960157985
28664,3488,27.827568006315477
28673,3489,34.312912698698696
28681,3490,31.508444968654317
28690,3491,18.144604996454643
28698,3492,25.897100608814313
28706,3493,28.627094493858845
28716,3494,26.49375553213274
28727,3495,30.897104943453833
28736,3496,26.575149155755458
28745,3497,35.55086404757546
28755,3498,35.007119290304644
28762,3499,6.504891593182142
28771,3500,32.443990527718746
28789,3501,31.45147680225562
28797,3502,29.406790512301868
28805,3503,29.669663033671487
28812,3504,29.22298693982836
28819,3505,24.99901735670295
28829,3506,33.03435915581453
28839,3507,29.100821605575835
28848,3508,33.20585643219683
28856,3509,31.235462914205147
28864,3510,28.77251476549568
28874,3511,36.01216208744032
28883,3512,32.50298287018993
28892,3513,26.94086324949633
28900,3514,24.500048098777853
28907,3515,25.271566378378687
28914,3516,27.724549185681074
28922,3517,28.20582722611732
28931,3518,26.64941239251353
28939,3519,23.331981622599727
28948,3520,34.41157078685962
28957,3521,32.011103826366096
28967,3522,31.50216429421834
28975,3523,28.52108854208572
28985,3524,35.70023670089755
28994,3525,22.181987322748867
29007,3526,35.29432585135135
29016,3527,28.83453128186572
29025,3528,23.676894559495206
29035,3529,34.97420403779476
29043,3530,26.135392791907854
29054,3531,37.82541878319456
29063,3532,31.42246393229795
29074,3533,30.715626039748564
29083,3534,19.212140371589314
29093,3535,28.23463981747873
29103,3536,31.497260607998847
29111,3537,28.397999379661606
29117,3538,18.1656531547233
29126,3539,32.10176581324523
29136,3540,4.102246116969184
29146,3541,33.97694766541006
29156,3542,11.426892457938479
29165,3543,28.464440522853934
29174,3544,32.314344846930574
29182,3545,29.877747628738824
29193,3546,30.264412528219832
29202,3547,26.454697279415498
29211,3548,28.47705310619985
29220,3549,14.974175070937536
29228,3550,28.152808486674463
29238,3551,-30.103961194476593
29247,3552,30.470903263769348
29255,3553,29.016164519663345
29264,3554,31.825042241254536
29276,3555,29.172438226291412
29284,3556,30.12575333940442
29295,3557,14.35297894646214
29314,3558,27.15638100523335
29324,3559,30.97127774538452
29334,3560,19.230013959139878
29347,3561,-17.034262036244595
29355,3562,29.089320676762696
29365,3563,32.27405929324784
29375,3564,34.842594147430916
29383,3565,23.75989429479466
29391,3566,30.084270035397797
29400,3567,32.451003442577374
29410,3568,35.18237992763546
29419,3569,29.938933611879897
29429,3570,23.619665758581306
29438,3571,26.537468305551307
29447,3572,35.191425466357
29459,3573,21.007446126211477
29469,3574,16.20299598629909
29479,3575,31.68516077855257
29488,3576,-50.44171969527886
29496,3577,28.865773990883692
29504,3578,21.370933461552575
29514,3579,30.89111918033325
29523,3580,28.82643790630021
29532,3581,27.400179248709975
29541,3582,25.946094400807084
29549,3583,28.180665698152033
29557,3584,29.315807307403837
29567,3585,29.860304758362
29579,3586,30.593440837415862
29588,3587,29.39871708051477
29598,3588,38.41636594862885
29607,3589,31.701523858156506
29616,3590,33.86298251890766
29626,3591,34.89306796305233
29651,3592,29.66517582642296
29660,3593,32.180170350515546
29669,3594,29.147288920364442
29678,3595,32.77353477722331
29686,3596,29.484329995562703
29695,3597,35.56342867432983
29704,3598,26.94985570575504
29714,3599,38.880501433094395
29723,3600,31.55892982031829
29732,3601,30.496763482175414
29740,3602,30.080904728585224
29750,3603,37.173347555095354
29759,3604,12.34087457339802
29767,3605,28.797371802130446
29778,3606,29.961455629173035
29788,3607,16.213142050378618
29797,3608,33.72984044614054
29810,3609,19.277353448261245
29819,3610,33.360675967984626
29828,3611,1.5749658068091454
29836,3612,26.06091643312969
29846,3613,31.887241558542428
29855,3614,16.5834578946274
29863,3615,24.976712583820287
29872,3616,20.992216344931478
29881,3617,10.097168437586232
29890,3618,28.287174228713546
29899,3619,33.70856605355765
29908,3620,31.983209609804945
29917,3621,35.41335392236345
29926,3622,31.435405166001523
29935,3623,30.636607359170327
29943,3624,30.202310835579613
29952,3625,29.608232808288864
29959,3626,25.346573185623562
29967,3627,25.6907558503796
29975,3628,27.243834431048334
29986,3629,14.19946299171664
29995,3630,15.606859968802514
30004,3631,23.8397212213618
30013,3632,28.32517100196261
30024,3633,34.28910419978455
30034,3634,29.99892548753848
30042,3635,31.29305119791312
30051,3636,33.91117713096841
30060,3637,29.59614511231716
30069,3638,29.588297352115806
30077,3639,33.0989660476873
30086,3640,35.170104021309605
30096,3641,31.676903562759133
30105,3642,30.757525117342226
30114,3643,30.41661061906632
30123,3644,25.477063457222258
30130,3645,27.157726665883803
30137,3646,25.721912880364094
30148,3647,33.20819818431686
30157,3648,32.92941090610459
30167,3649,34.96406086698063
30175,3650,27.79346646141036
30183,3651,28.552360518041315
30192,3652,26.581971831502138
30201,3653,5.934697234806293
30210,3654,27.618276019006004
30218,3655,28.35370991238389
30227,3656,7.355595073495113
30236,3657,-27.33327923436181
30245,3658,33.80782889310377
30255,3659,31.182602893476236
30264,3660,33.72406291067934
30273,3661,33.26251044249672
30282,3662,29.1653999335995
30292,3663,34.88723192434029
30303,3664,32.52448964381023
30312,3665,30.382260864263976
30320,3666,27.428376840732394
30328,3667,27.800786206319707
30338,3668,31.260507288006274
30346,3669,27.71484611768353
30354,3670,27.215022724551797
30363,3671,33.379403161705724
30370,3672,25.33523122568826
30380,3673,30.501404577763243
30388,3674,31.35113824762937
30397,3675,35.14988513988132
30405,3676,0.5599199967107555
30414,3677,35.745232420822596
30423,3678,19.44685052505409
30432,3679,32.52809380089774
30444,3680,34.32447895259044
30456,3681,30.713026472349107
30465,3682,26.080338687542515
30475,3683,27.09732223810338
30484,3684,27.021057305446767
30493,3685,31.39010803440285
30502,3686,27.18171334229804
30511,3687,26.032820979917688
30520,3688,28.35985431445591
30530,3689,38.603009932214405
30539,3690,33.07207323975771
30548,3691,27.399147332440698
30556,3692,28.92633080771917
30564,3693,27.26861367282976
30573,3694,29.989780449251693
30584,3695,31.673376075909285
30592,3696,30.410173956446023
30601,3697,16.987744810391046
30610,3698,20.53044880328396
30619,3699,34.867932143249384
30629,3700,33.69112385880412
30638,3701,29.94038553722719
30646,3702,29.408826537600742
30656,3703,36.17557268543472
30664,3704,29.536121799483613
30672,3705,29.6499051032223
30680,3706,26.02054699934823
30690,3707,33.140025222372216
30698,3708,26.364509482757562
30707,3709,21.486138347707023
30717,3710,34.771112935946796
30729,3711,33.47904822820997
30737,3712,22.174197389445556
30748,3713,39.31807688386009
30756,3714,28.881269923122172
30765,3715,29.70177305735296
30777,3716,41.47194562258325
30786,3717,21.648641330180705
30795,3718,34.41982953126586
30804,3719,31.540105994126293
30812,3720,-5.612709048149554
30820,3721,28.692604851146818
30828,3722,25.5491749996666
30836,3723,29.377757649930246
30844,3724,27.897393231833043
30854,3725,28.063245010172682
30861,3726,27.619307607020723
30869,3727,31.56305704338785
30878,3728,29.848300103625743
30886,3729,30.23697368046109
30895,3730,31.307925475572773
30904,3731,21.929560167853857
30915,3732,35.52824110997404
30923,3733,28.49685171175531
30932,3734,5.141166254524826
30941,3735,34.555108799927666
30951,3736,28.31267970554889
30959,3737,32.52574441665488
30967,3738,25.06985381896923
30976,3739,31.641385539090027
30986,3740,35.233865981224255
30996,3741,33.370678340427546
31006,3742,33.15891621308072
31014,3743,22.588437789397933
31024,3744,31.539853043161276
31033,3745,32.731428837317104
31041,3746,28.768699752812413
31049,3747,32.46383743018001
31057,3748,11.290116866352552
31066,3749,24.025180951489183
31075,3750,29.994558270736743
31084,3751,33.39013907351731
31093,3752,27.137384697375463
31102,3753,32.05250168521328
31112,3754,22.859385844467354
31120,3755,25.957040807919036
31129,3756,33.007169136732294
31138,3757,26.16689535509461
31148,3758,35.00427207605512
31157,3759,21.795672086088636
31166,3760,31.64696695567937
31177,3761,37.41896303670709
31186,3762,31.99900891369067
31194,3763,25.53712029990925
31203,3764,30.15277251332874
31211,3765,26.88541331703822
31220,3766,34.10397180766802
31229,3767,26.92318587080889
31238,3768,30.759142022955942
31251,3769,26.45664862669657
31261,3770,30.09884686073556
31272,3771,34.68564107520933
31282,3772,34.95660640495065
31291,3773,31.829672832003496
31299,3774,24.51542955061977
31308,3775,30.922189324431876
31318,3776,34.8651774882686
31326,3777,30.379028890872654
31335,3778,26.811648377436327
31344,3779,34.456787600870804
31353,3780,32.72517259628643
31363,3781,32.67521097609877
31372,3782,33.01901553978817
31381,3783,25.997460002079457
31390,3784,31.50200382446658
31398,3785,25.6975867144186
31407,3786,26.542703625812543
31416,3787,31.76914419280284
31427,3788,31.45319050535556
31436,3789,30.955433768229348
31446,3790,32.99704507656187
31460,3791,34.27208710952923
31470,3792,30.26772438420057
31479,3793,27.9721967038323
31487,3794,28.356209584244002
31496,3795,23.32515041219838
31505,3796,30.353045709400284
31514,3797,23.3887122910178
31523,3798,23.216249206742766
31532,3799,25.72835324819648
31540,3800,26.240247473644573
31550,3801,27.934439430861943
31560,3802,25.476860044987355
31568,3803,26.795809288524723
31577,3804,33.55219477950682
31585,3805,30.592323750801807
31594,3806,32.735217538054975
31604,3807,34.34682317233791
31613,3808,33.895323904475674
31621,3809,31.58682863576653
31631,3810,24.062172080120053
31640,3811,33.685086395081996
31649,3812,33.94500364221365
31661,3813,30.711361311795336
31669,3814,29.710339874412785
31679,3815,36.283471318203084
31690,3816,27.175472779751686
31699,3817,30.57846954875414
31709,3818,34.0501126730918
31719,3819,33.88798660347616
31728,3820,33.7914722007486
31738,3821,2.6010656851414957
31747,3822,29.331760418529967
31757,3823,37.323592769505794
31766,3824,33.506247028648076
31775,3825,29.91418034801111
31783,3826,25.39909888036803
31793,3827,29.561245362037823
31802,3828,32.28094853954559
31812,3829,34.319517677311
31819,3830,24.255887909777172
31830,3831,34.40380723497742
31839,3832,30.114675195199425
31848,3833,28.821078814267295
31859,3834,26.566012422661693
31871,3835,16.661961634447312
31881,3836,32.4893651515088
31892,3837,30.298677293463115
31901,3838,32.135697285734814
31910,3839,32.562514501488174
31921,3840,35.0188691301882
31930,3841,28.949535562449668
31940,3842,29.709909729389803
31950,3843,33.83810571534404
31959,3844,31.824891070083865
31968,3845,19.409759154313733
31978,3846,35.1356459837412
31988,3847,23.157509791896587
31997,3848,33.01271558285948
32007,3849,31.899218579554564
32018,3850,29.33822521707284
32029,3851,20.222084814271334
32038,3852,31.69850054219578
32047,3853,31.081956564066026
32055,3854,27.84269425352663
32066,3855,34.574054824920275
32076,3856,41.11228853420393
32086,3857,27.837384063253467
32094,3858,30.793968207260725
32104,3859,30.321938095062023
32113,3860,6.220364517295252
32121,3861,18.535020173066084
32129,3862,27.905083041293242
32138,3863,-60.75470292255595
32146,3864,26.02029227195837
32156,3865,28.112604957691445
32164,3866,29.962743881078417
32173,3867,34.39886020092817
32182,3868,17.617677568883543
32191,3869,33.07144486544381
32199,3870,27.803474416857046
32209,3871,15.479692469288505
32217,3872,23.38114092980484
32225,3873,23.6152869750884
32238,3874,36.39932658767731
32248,3875,23.767156976082926
32257,3876,30.5787334034935
32278,3877,42.74962320689362
32287,3878,32.16746230705569
32297,3879,36.16770691053584
32306,3880,27.45255329836989
32315,3881,32.14693507127657
32325,3882,20.81928250902318
32336,3883,35.98229117388649
32345,3884,23.509598073085385
32355,3885,35.024205566667646
32364,3886,31.23054339036429
32374,3887,31.84198920582717
32383,3888,29.867804168954677
32392,3889,33.88510950096229
32401,3890,32.83146670667672
32409,3891,29.783777396327288
32417,3892,31.425524876527444
32426,3893,34.066031563588325
32434,3894,25.009730330478334
32443,3895,31.1177580155513
32453,3896,33.06551305262169
32462,3897,31.690293312964453
32472,3898,27.726887203362683
32482,3899,34.66679544272846
32491,3900,-2.6243994608621435
32499,3901,24.453773290587563
32507,3902,31.47924798821552
32516,3903,26.65260946240722
32525,3904,30.12871724377326
32533,3905,30.96715092075387
32544,3906,32.12832235942535
32554,3907,31.831903917178884
32563,3908,35.371930050323144
32572,3909,29.13865948100301
32582,3910,33.23598055338425
32592,3911,32.13751838533982
32601,3912,36.02161120836114
32610,3913,31.685445211032732
32620,3914,32.680491122406586
32629,3915,32.387581971306645
32638,3916,31.40633040285856
32647,3917,23.253016720348285
32656,3918,27.03520824303007
32666,3919,35.117678708161414
32679,3920,31.613856806558655
32688,3921,32.3780069989858
32696,3922,30.725606987852935
32705,3923,36.23373159643097
32714,3924,32.09127748008775
32723,3925,31.99185276867482
32733,3926,19.592522801230604
32742,3927,35.42354390050266
32752,3928,27.549051384826416
32762,3929,28.344873107459673
32770,3930,26.673067304523347
32781,3931,37.14180490942264
32790,3932,30.117229802575967
32800,3933,35.48269396029766
32808,3934,31.64085053409586
32818,3935,34.8106885686015
32826,3936,27.930164090476048
32834,3937,31.05917612657612
32843,3938,28.99318818653313
32852,3939,34.986343575476994
32862,3940,28.579648170921626
32871,3941,33.64269995212668
32880,3942,35.6260815206182
32900,3943,38.23569732306343
32909,3944,36.241635167666885
32917,3945,19.906803339299906
32925,3946,33.946100925715776
32935,3947,32.80400058395911
32944,3948,28.360128823135856
32954,3949,36.01107321405212
32963,3950,29.89867339800511
32973,3951,34.24863851491723
32982,3952,29.596219288065612
32990,3953,29.06134183827773
33003,3954,16.1352490713953
33011,3955,31.43545589739496
33020,3956,31.929741333919583
33029,3957,38.174026586123276
33038,3958,24.086904590058236
33047,3959,31.574112214605353
33055,3960,24.68722691554437
33064,3961,35.24345027804395
33073,3962,25.03510041972463
33083,3963,37.06273325177596
33092,3964,33.636381013097804
33100,3965,31.352804464179567
33110,3966,33.61625482033998
33118,3967,31.0319662040156
33128,3968,32.44120796000529
33136,3969,30.329604084818673
33145,3970,1.7407511357801688
33154,3971,35.193905185417066
33163,3972,33.6968903408398
33173,3973,34.718948547882306
33182,3974,31.42927114244605
33192,3975,34.51150765588726
33201,3976,34.25042159485412
33210,3977,30.168587213384225
33219,3978,22.770022497249112
33227,3979,27.188105082846036
33236,3980,36.72951503926596
33245,3981,36.3839233331444
33254,3982,29.36740387878908
33264,3983,34.35591509173388
33273,3984,31.841121010274282
33287,3985,-16.74586511059734
33295,3986,30.699761017065065
33303,3987,31.299368155043716
33314,3988,-36.43873540624477
33323,3989,27.425979841219302
33333,3990,31.03162973871244
33342,3991,29.865847004867874
33353,3992,32.39228147511855
33362,3993,27.443443262852732
33371,3994,32.67053246354388
33381,3995,34.612631368693584
33390,3996,32.90221964938543
33402,3997,40.61912577897891
33411,3998,29.876338322205626
33420,3999,24.501592286190203
33428,4000,29.49841855162699
33437,4001,33.50325378918919
33446,4002,34.787097957189545
33455,4003,32.777290320187205
33466,4004,22.60157659131071
33474,4005,30.06355737337025
33485,4006,31.014168661294768
33495,4007,35.565924400974346
33503,4008,30.691145996585384
33512,4009,27.143565519911576
33521,4010,31.728140338288085
33531,4011,34.429768509779905
33541,4012,36.88582991079158
33551,4013,17.942247527399125
33560,4014,32.84225213719746
33569,4015,32.2380742778232
33579,4016,35.53744912667424
33587,4017,32.46191200035485
33598,4018,37.593902806649524
33608,4019,30.308746777387405
33616,4020,31.405585626608286
33626,4021,35.86424353927832
33636,4022,36.63472913742631
33645,4023,37.2237609770874
33654,4024,29.05637262846163
33664,4025,31.21557858253051
33672,4026,34.420850730482066
33681,4027,25.658925527151087
33690,4028,32.57440399511495
33700,4029,29.899931661885176
33708,4030,30.411133846407466
33717,4031,31.625304660147812
33726,4032,28.15811479360793
33735,4033,25.48982957264829
33744,4034,33.147841997577366
33762,4035,16.419179286615027
33771,4036,31.86278924349501
33779,4037,27.34529614150849
33787,4038,30.372935574002717
33797,4039,37.13709212712756
33806,4040,30.609395467879388
33815,4041,33.38950156521243
33824,4042,34.87154052728803
33833,4043,26.70613097132541
33842,4044,28.799989391687664
33852,4045,9.23394664805234
33862,4046,36.27212025921397
33871,4047,26.638921404892333
33884,4048,36.1567231981219
33892,4049,16.762991533305488
33905,4050,41.39977723703441
33914,4051,34.09695692072202
33924,4052,38.22457770878262
33932,4053,-24.467531882338452
33941,4054,25.69382777667661
33949,4055,28.05567262929784
33960,4056,29.38662082425739
33969,4057,30.728388842884943
33978,4058,34.79322130274688
33987,4059,34.084393407413586
33997,4060,11.052998317044425
34006,4061,33.20898704894633
34018,4062,39.45172584842598
34027,4063,35.95290092435689
34037,4064,34.822345380177765
34046,4065,27.080428267185294
34056,4066,33.38164989471629
34068,4067,37.17741965084066
34078,4068,32.8110811137409
34088,4069,13.419340886878249
34097,4070,29.606395884628892
34107,4071,32.870544157863215
34116,4072,31.438936700457102
34125,4073,22.360010370310814
34136,4074,31.19748797103951
34146,4075,34.24886492363166
34154,4076,22.975053567624727
34163,4077,6.918825493487125
34171,4078,17.161711192576764
34181,4079,29.799389191973912
34191,4080,29.318040549340644
34201,4081,35.40570301603587
34209,4082,29.16363236485211
34219,4083,-26.76544854988678
34228,4084,34.871169253743446
34237,4085,34.48904271745968
34247,4086,32.145429064024675
34256,4087,28.367138196332018
34265,4088,18.25211755865795
34274,4089,31.6175660675015
34283,4090,23.668739688107703
34292,4091,34.831319970624826
34300,4092,16.040931174174403
34309,4093,25.223424517336017
34318,4094,32.61039582060568
34327,4095,28.503344021825836
34337,4096,34.39597613993559
34345,4097,32.17110330696188
34356,4098,30.485216751782644
34364,4099,32.65874474335203
34374,4100,34.85577450420694
34384,4101,33.38409893134245
34393,4102,36.03459334401206
34403,4103,29.364292026443476
34416,4104,33.91588191841048
34425,4105,32.056805685973046
34434,4106,34.240491687409026
34443,4107,36.173408660182446
34453,4108,35.24469955063239
34465,4109,24.092994243105988
34474,4110,34.902256560908185
34483,4111,33.03128333684535
34494,4112,31.740961632897868
34503,4113,28.175938568245304
34513,4114,31.618610504677072
34523,4115,37.63403007069359
34534,4116,21.30380363915099
34543,4117,32.59061215709221
34552,4118,34.664513759549735
34562,4119,34.29303607401866
34571,4120,-6.454497191135921
34580,4121,35.32115426577737
34590,4122,35.54087494833847
34600,4123,34.07736160450737
34609,4124,32.47994146256227
34618,4125,24.375520724147066
34629,4126,28.64288230862009
34641,4127,16.431248178478853
34650,4128,36.13708180922878
34659,4129,31.54384588426155
34669,4130,28.98133378413056
34678,4131,34.00440320107222
34688,4132,34.65954204253638
34699,4133,22.68257085463609
34708,4134,31.606272075078895
34718,4135,35.3111975687484
34727,4136,32.02964213860138
34736,4137,35.006083099177616
34745,4138,30.08736489076017
34754,4139,34.518930718519
34763,4140,28.952866487166695
34773,4141,25.71570675545692
34782,4142,32.93294821338113
34790,4143,29.983444300615325
34798,4144,30.890333987409765
34817,4145,-39.67136864548452
34827,4146,31.156941867093888
34837,4147,27.66910538987454
34846,4148,30.337693494483887
34855,4149,32.88422558782307
34866,4150,18.120315613594997
34874,4151,30.85980693588035
34883,4152,34.955937476969005
34897,4153,16.47115215943481
34905,4154,29.51843128460025
34913,4155,29.002780282007226
34923,4156,30.044134505254707
34934,4157,36.463940179207476
34945,4158,26.705963525761675
34955,4159,35.0910192064395
34963,4160,28.109925730037578
34973,4161,36.363639409067204
34983,4162,31.14844127625846
34992,4163,31.72431276562186
35001,4164,31.709805706750995
35011,4165,33.42018601008092
35024,4166,40.132587857697196
35033,4167,34.35052549052789
35042,4168,31.155494790925278
35051,4169,30.92805141299843
35060,4170,36.37102052869989
35077,4171,3.9653361257039847
35085,4172,27.465745553795774
35096,4173,34.20218735112135
35105,4174,26.167196100586448
35115,4175,39.99731488177904
35124,4176,32.0092431800875
35133,4177,33.737093458119915
35142,4178,26.26170560846856
35150,4179,26.552449251193142
35159,4180,35.278542191776545
35169,4181,38.04884964699267
35180,4182,33.69475974365978
35188,4183,27.710078454891175
35197,4184,32.5986079755397
35205,4185,28.620494918827262
35216,4186,-1.0207498925749086
35225,4187,31.389884452915094
35233,4188,31.327759507832127
35242,4189,34.29548362493624
35250,4190,29.73407875957878
35265,4191,20.69182400896569
35274,4192,32.95989278042178
35284,4193,11.572618508574006
35293,4194,31.843471748838496
35301,4195,30.1147440235669
35310,4196,23.772402980446284
35320,4197,37.412902382362276
35330,4198,35.270437199231395
35340,4199,25.636296616595438
35349,4200,32.463737034180866
35359,4201,34.95169082271182
35368,4202,30.31628412434834
35377,4203,38.191824392511656
35386,4204,34.347829676027416
35395,4205,34.44515767839471
35404,4206,28.601831435699786
35414,4207,30.71818086491871
35424,4208,33.592202995470316
35433,4209,32.02493906617073
35444,4210,30.23603868264359
35453,4211,35.010552233003494
35463,4212,35.24048298763556
35473,4213,29.671293133211314
35482,4214,18.450402341876597
35492,4215,32.08428178284149
35500,4216,27.724966922358178
35509,4217,35.23170920012782
35518,4218,33.03008547723623
35528,4219,33.76863609172824
35539,4220,33.440833786885506
35549,4221,33.59836690761517
35559,4222,33.80876551380192
35571,4223,35.02951405197726
35582,4224,38.35667140132361
35592,4225,35.126767550816226
35601,4226,27.27027122624319
35611,4227,35.6244450489811
35619,4228,24.07546534787199
35628,4229,29.433955608933125
35636,4230,29.426814588399193
35645,4231,31.84609665307013
35655,4232,31.297809803584908
35663,4233,32.38826746287475
35674,4234,34.72393395601778
35683,4235,36.16689062139597
35692,4236,35.76087425152538
35703,4237,34.333603926434705
35713,4238,39.16956168085342
35722,4239,27.22210394324673
35733,4240,36.950646336654714
35741,4241,26.77536473106545
35750,4242,32.030613882135
35759,4243,32.781310015163946
35770,4244,28.4504915115887
35780,4245,28.23371386522172
35789,4246,34.314076718109305
35800,4247,33.54602695984546
35810,4248,25.74149626427309
35821,4249,37.811826469734946
35834,4250,40.37700248541158
35844,4251,29.876933275624502
35853,4252,17.400216333517417
35863,4253,-6.584535912550354
35872,4254,14.70927194905186
35887,4255,33.21612510333961
35896,4256,31.4060102482931
35905,4257,35.171269568384844
35917,4258,2.9970775550757187
35929,4259,0.19486734391707894
35938,4260,29.28503147558275
35947,4261,32.985269086486774
35955,4262,16.814133370487177
35968,4263,31.6411744902928
35977,4264,31.70239133768134
35986,4265,31.57842159126248
35995,4266,32.686979164811376
36005,4267,28.6396297184912
36015,4268,35.810881537273474
36024,4269,29.29921524993214
36034,4270,19.931626347921757
36042,4271,31.447058206916854
36050,4272,28.096955144525346
36061,4273,32.12675600914666
36070,4274,29.195186720779905
36079,4275,31.5943423536729
36089,4276,35.67490028023593
36099,4277,29.499447635996933
36109,4278,34.763687051912825
36118,4279,33.650911249823935
36128,4280,35.70504300446667
36138,4281,32.54221203077284
36148,4282,37.61718921205839
36157,4283,26.49377867598921
36166,4284,34.656172062362366
36175,4285,29.92216637318836
36185,4286,25.985596275995515
36195,4287,30.345585642478067
36204,4288,34.93162686143957
36214,4289,8.578447464295099
36223,4290,34.06974074888497
36232,4291,34.96552669755012
36243,4292,22.59940039769222
36252,4293,34.57363601234425
36262,4294,34.233304759512585
36270,4295,28.378863701532254
36278,4296,30.813693821407153
36287,4297,31.884344566121282
36296,4298,26.957527298175783
36307,4299,8.975201654655125
36316,4300,32.01116781922686
36325,4301,32.291358328065215
36337,4302,-16.4537685640913
36345,4303,32.588573213109555
36355,4304,32.99489447958998
36364,4305,21.16099542758327
36373,4306,25.10412278519302
36382,4307,33.78483962248883
36394,4308,31.54212290476692
36404,4309,35.848662026939195
36416,4310,41.83622378285706
36426,4311,36.23923498672059
36436,4312,35.93933764087433
36445,4313,32.71601224964054
36455,4314,37.40624418814705
36464,4315,28.292953342551876
36474,4316,30.670661542154303
36483,4317,35.73428637641404
36501,4318,19.589528453916486
36510,4319,34.02978016258883
36518,4320,31.942291427169376
36528,4321,38.79709272379283
36537,4322,36.2847035022008
36546,4323,17.505325876308248
36555,4324,29.853231398542615
36564,4325,27.152501361271373
36572,4326,28.77590276496292
36582,4327,25.9324122997946
36591,4328,36.170836616588645
36601,4329,33.098224734100725
36609,4330,23.424662781922354
36618,4331,26.933666202989254
36627,4332,31.17913583240117
36637,4333,27.23050138083064
36647,4334,31.86286597061998
36656,4335,38.16295229409938
36664,4336,26.019054737478122
36673,4337,32.94654073464622
36683,4338,33.82030929881629
36695,4339,35.10797733971922
36705,4340,26.769025506128514
36714,4341,32.48541067974163
36726,4342,1.834099709581757
36736,4343,26.696694700786665
36746,4344,27.055654836511707
36755,4345,33.39525255548592
36764,4346,37.4065479882154
36775,4347,36.917609869204135
36784,4348,27.541181891085678
36796,4349,35.28729749790805
36806,4350,23.199669935470652
36817,4351,29.77727626129424
36826,4352,32.421078633044345
36836,4353,34.277781549435154
36845,4354,31.714481785169006
36854,4355,34.87877891638651
36866,4356,33.10193787165111
36878,4357,25.70581346532888
36896,4358,29.184250064439002
36905,4359,29.50153712689315
36916,4360,32.91807341166179
36931,4361,32.60733891007694
36941,4362,22.720501685759086
36951,4363,29.409518683429937
36960,4364,21.01616990110926
36968,4365,-2.632174112633969
36977,4366,33.38306815415004
36987,4367,31.40976036999758
36996,4368,29.85324208183061
37005,4369,31.861142680145814
37016,4370,32.326197252199115
37027,4371,32.401955930123684
37037,4372,34.42056240846279
37046,4373,29.23986538995205
37055,4374,23.71720115015124
37066,4375,30.81463214281796
37075,4376,29.98754565168469
37085,4377,26.218795481151943
37094,4378,32.26347696721303
37103,4379,25.956663747262002
